Source,Date,Researcher,Species,Breeding,Block,Latitude,Longitude
AKN,6/7/2023,"Clark, Natalie",ANHU,NE,'13-9,37.914216,-122.62052
AKN,6/7/2023,"Gedney, Jack",VGSW,AE,'12-4,38.09701,-122.59022
AKN,6/7/2023,"Humple, Diana",RWBL,NB,'10-8,37.92725,-122.6987
AKN,6/7/2023,"Humple, Diana",WEBL,NY,'10-8,37.92262,-122.69653
AKN,6/7/2023,"Silverstein, Sylvie",VGSW,AE,'13-20,37.92264,-122.51719
AKN,6/8/2023,"Kelly, Susan",MODO,AE,'12-19,38.06036061,-122.5444901
AKN,6/8/2023,"Linder, Ann",WEBL,AE,'9-23,38.014,-122.6574
AKN,6/8/2023,"Menke, Anne",WEBL,AE,'3-16,38.10247,-122.90253
AKN,6/8/2023,"Mortimer, Whitney",HOFI,AE,'2-15,38.22705,-122.917565
AKN,6/8/2023,"Mortimer, Whitney",CLSW,AE,'2-2,38.2495,-122.944454
AKN,6/8/2023,"Mortimer, Whitney",RTHA,NY,'2-15,38.22705,-122.917565
AKN,6/8/2023,"Mortimer, Whitney",RTHA,NY,'2-2,38.235332,-122.939516
AKN,6/9/2023,"Dettling, Mark",CLSW,NB,'10-3,37.97918,-122.73539
AKN,6/9/2023,"Dettling, Mark",EUST,NY,'10-3,37.97918,-122.73539
AKN,6/9/2023,"Hillan, Kenneth",WEBL,NY,'9-10,38.030747,-122.700659
AKN,6/9/2023,"Humple, Diana",SPTO,NB,'10-21,37.90241,-122.64611
AKN,6/9/2023,"Humple, Diana",TRES,NY,'10-8,37.92202,-122.69051
AKN,6/9/2023,"Lumpkin, David",GBHE,NY,'2-17,38.18932,-122.91351
AKN,6/9/2023,"Lumpkin, David",GREG,NY,'2-17,38.18932,-122.91351
AKN,6/9/2023,"Silverstein, Sylvie",BRCR,AE,'13-21,37.9122,-122.53237
AKN,6/10/2023,"Brown, Ronald",EUST,AE,'10-1,37.97948,-122.73545
AKN,6/10/2023,"Brown, Ronald",ACWO,AE,'10-1,37.97948,-122.73545
AKN,6/10/2023,"Scalf, Russell",COYE,NY,'6-9,38.02202,-122.867249
AKN,6/11/2023,"Bartling, Don",TUVU,NY,'12-1,38.113276,-122.618637
AKN,6/11/2023,"Humple, Diana",CORA,NY,'6-20,38.05041,-122.76032
AKN,6/11/2023,"Stanton, Heller",ACWO,AE,'12-12,38.01801,-122.58835
AKN,6/12/2023,"Dettling, Mark",SOSP,NE,'6-19,38.05165,-122.79894
AKN,6/12/2023,"Dettling, Mark",WTKI,NY,'6-19,38.05193,-122.79891
AKN,6/12/2023,"Nigro, Larry",WEBL,AE,'2-24,38.136139,-122.898409
AKN,6/12/2023,"Nigro, Larry",VGSW,NY,'2-24,38.136354,-122.897011
AKN,6/13/2023,"Hatch, Daphne",WEFL,AE,'9-16,38.1010544,-122.6353286
AKN,6/13/2023,"Hatch, Daphne",BARS,AE,'9-16,38.104025,-122.639804
AKN,6/13/2023,"Hatch, Daphne",CLSW,AE,'9-16,38.103974,-122.639814
AKN,6/13/2023,"Hatch, Daphne",TUVU,NY,'9-16,38.1003768,-122.636099
AKN,6/15/2023,"Longstreth, Carolyn",OSPR,NY,'3-16,38.098956,-122.87565
AKN,6/15/2023,"Hug, Lisa",CLSW,AE,'1-21,38.28072,-122.92662
AKN,6/15/2023,"Hug, Lisa",TRES,AE,'1-21,38.28818,-122.9267
AKN,6/15/2023,"Hug, Lisa",EUST,NY,'1-21,38.28634,-122.92662
AKN,6/15/2023,"Hug, Lisa",EUST,NY,'1-21,38.28738,-122.92673
AKN,6/15/2023,"Longstreth, Carolyn",BARS,AE,'6-3,38.102252,-122.857964
AKN,6/15/2023,"Mortimer, Whitney",NRWS,AE,'2-15,38.224893,-122.910115
AKN,6/15/2023,"Mortimer, Whitney",BEKI,AE,'2-15,38.225167,-122.910512
AKN,6/15/2023,"Mortimer, Whitney",RTHA,NU,'2-15,38.226792,-122.909524
AKN,6/15/2023,"Mortimer, Whitney",WITU,NY,'2-15,38.2225,-122.906949
AKN,6/16/2023,"Battagin, Bob",VGSW,AE,'9-24,38.0083515,-122.6350932
AKN,6/16/2023,"Hillan, Kenneth",WREN,NY,'9-10,38.033226,-122.697319
AKN,6/16/2023,"Scalf, Russell",NOFL,AE,'3-18,38.066825,-122.89483
AKN,6/16/2023,"Scalf, Russell",WEBL,AE,'3-18,38.070314,-122.902411
AKN,6/16/2023,"Scalf, Russell",CLSW,NU,'3-18,38.07243056,-122.9061833
AKN,6/16/2023,"Schriock, Beth",MODO,NY,'9-12,38.004167,-122.704444
AKN,6/17/2023,"Brown, Ronald",VGSW,AE,'10-2,37.9967,-122.7062
AKN,6/17/2023,"White, Jim",HOSP,AE,'10-6,37.942,-122.7056
AKN,6/17/2023,"White, Jim",CLSW,AE,'10-6,37.9424,-122.706
AKN,6/17/2023,"White, Jim",BARS,NY,'10-6,37.942,-122.7056
AKN,6/18/2023,"Flett, MaryAnne",CLSW,NY,'6-19,38.04336,-122.79883
AKN,6/18/2023,"Schriock, Beth",VGSW,AE,'12-17,38.08073,-122.55187
AKN,6/18/2023,"Schriock, Beth",VGSW,AE,'12-17,38.08278,-122.55361
AKN,6/19/2023,"Clark, Natalie",WEFL,NY,'10-20,37.934069,-122.636049
AKN,6/19/2023,"Hug, Lisa",CLSW,NY,'5-4,38.22387,-122.82987
AKN,6/19/2023,"lewis, liz",GRSP,NE,'5-2,38.232849,-122.828848
AKN,6/19/2023,"lewis, liz",WEBL,NY,'5-2,38.229331,-122.828808
AKN,6/20/2023,"Lumpkin, David",PYNU,AE,'2-22,38.165346,-122.899679
AKN,6/20/2023,"Lumpkin, David",ABOW,NY,'2-22,38.165626,-122.899198
AKN,6/20/2023,"Lumpkin, David",EUST,NY,'2-22,38.165382,-122.899687
AKN,6/20/2023,"Scalf, Russell",HAWO,NY,'6-5,38.073525,-122.847732
AKN,6/21/2023,"Bartling, Don",RSHA,NY,'12-1,38.119292,-122.619612
AKN,6/21/2023,"Brown, Ronald",CLSW,NB,'10-1,37.9792,-122.7354
AKN,6/21/2023,"Brown, Ronald",BLPH,NY,'10-1,37.9792,-122.7354
AKN,6/21/2023,"Dettling, Mark",SOSP,NE,'2-23,38.127599,-122.9262983
AKN,6/21/2023,"Lau, Matt",GHOW,NE,'2-12,38.135064,-122.940532
AKN,6/21/2023,"Lau, Matt",CAQU,NE,'2-12,38.138685,-122.949361
AKN,6/21/2023,"Lau, Matt",WCSP,NE,'2-12,38.138873,-122.950134
AKN,6/21/2023,"Lau, Matt",CLSW,NY,'2-12,38.133298,-122.940726
AKN,6/21/2023,"lewis, liz",EUST,NY,'2-13,38.244157,-122.933517
AKN,6/21/2023,"Silverstein, Sylvie",WIWA,AE,'13-20,37.9213,-122.52823
AKN,6/21/2023,"Silverstein, Sylvie",RTHA,NY,'13-20,37.92265,-122.52012
AKN,6/22/2023,"helfman, luanna",TRES,NY,'6-18,38.0811,-122.775
AKN,6/22/2023,"helfman, luanna",WEBL,NY,'6-18,38.0811,-122.775
AKN,6/22/2023,"helfman, luanna",BARS,NY,'6-18,38.0811,-122.775
AKN,6/22/2023,"helfman, luanna",CLSW,NY,'6-18,38.0829,-122.7784
AKN,6/22/2023,"helfman, luanna",BLPH,NY,'6-18,38.0829,-122.7784
AKN,6/22/2023,"Scalf, Russell",BARS,NU,'2-6,38.18933889,-122.9547528
AKN,6/22/2023,"Scalf, Russell",WEBL,NY,'2-6,38.18960556,-122.9546722
AKN,6/22/2023,"Scalf, Russell",BARS,NY,'2-6,38.18933889,-122.9547528
AKN,6/22/2023,"Weissman, Evan",VGSW,AE,'17-13,37.86624,-122.43548
AKN,6/23/2023,"Hug, Lisa",VGSW,AE,'1-22,38.28383,-122.88779
AKN,6/23/2023,"Hug, Lisa",WEKI,AE,'1-21,38.27484,-122.93411
AKN,6/23/2023,"Scalf, Russell",PIGU,AE,'2-8,38.180484,-122.965272
AKN,6/23/2023,"Scalf, Russell",PECO,AE,'2-8,38.180484,-122.965272
AKN,6/23/2023,"Scalf, Russell",CORA,NY,'2-8,38.183759,-122.966771
AKN,6/24/2023,"Allen, Sarah",BARS,NY,'3-14,38.124873,-122.882348
AKN,6/24/2023,"Allen, Sarah",ACWO,NY,'3-14,38.123609,-122.884266
AKN,6/24/2023,"Humple, Diana",CEDW,NY,'6-7,38.04661,-122.87126
AKN,6/24/2023,"Schriock, Beth",ACWO,AE,'12-17,38.06722,-122.5575
AKN,6/24/2023,"Schriock, Beth",HOOR,NU,'12-17,38.06967,-122.54918
AKN,6/24/2023,"Sexton, David",TRES,AE,'6-16,38.0935,-122.7729
AKN,6/25/2023,"Bartling, Don",HOFI,AE,'12-1,38.11774,-122.59559
AKN,6/25/2023,"Humple, Diana",CLSW,AE,'6-20,38.04968,-122.75731
AKN,6/25/2023,"Humple, Diana",EUST,NY,'6-20,38.0498,-122.75724
AKN,6/25/2023,"Kelly, Susan",CLSW,AE,'12-14,38.10548869,-122.5120508
AKN,6/26/2023,"Lau, Matt",CORA,NY,'3-2,38.1188,-122.951623
AKN,6/27/2023,"Chilvers, Sandra",CLSW,AE,'2-6,38.1918,-122.96236
AKN,6/27/2023,"Chilvers, Sandra",CLSW,AE,'2-6,38.19152,-122.96292
AKN,6/27/2023,"Chilvers, Sandra",EUST,AE,'2-6,38.1918,-122.96348
AKN,6/27/2023,"Hug, Lisa",HOFI,AE,'1-21,38.28864,-122.92632
AKN,6/28/2023,"Allen, Sarah",VGSW,NY,'3-14,38.124341,-122.884419
AKN,6/28/2023,"Hatch, Daphne",TUVU,NY,'9-16,38.1003768,-122.636099
AKN,6/28/2023,"Hug, Lisa",HOFI,AE,'2-14,38.2454,-122.9051
AKN,6/28/2023,"Hug, Lisa",HOSP,AE,'2-14,38.2452,-122.90521
AKN,6/28/2023,"Scalf, Russell",SPTO,NY,'6-5,38.077846,-122.853276
AKN,6/28/2023,"Schriock, Beth",BEWR,NB,'12-17,38.06642,-122.54722
AKN,6/28/2023,"Schriock, Beth",HOOR,NU,'12-17,38.07081,-122.54587
AKN,6/28/2023,"Sexton, David",BARS,AE,'3-10,38.028,-122.9615
AKN,6/28/2023,"Silverstein, Sylvie",NUWO,NY,'13-20,37.92209,-122.52785
AKN,6/29/2023,"Mortimer, Whitney",BARS,AE,'2-2,38.25004,-122.952999
AKN,6/29/2023,"Mortimer, Whitney",WEBL,NY,'2-2,38.25004,-122.952999
AKN,6/29/2023,"Battagin, Bob",CASJ,AE,'9-24,38.018609,-122.644003
AKN,6/29/2023,"Battagin, Bob",CLSW,NY,'9-24,38.019245,-122.643045
AKN,6/29/2023,"Battagin, Bob",BARS,NY,'9-24,38.019092,-122.643059
AKN,6/29/2023,"Mortimer, Whitney",CLSW,AE,'2-2,38.2495,-122.944454
AKN,6/29/2023,"Mortimer, Whitney",ROPI,AE,'2-2,38.249602,-122.94448
AKN,6/29/2023,"Mortimer, Whitney",SOSP,NY,'2-2,38.216574,-122.949719
AKN,6/29/2023,"Mortimer, Whitney",BEKI,NY,'2-2,38.215673,-122.95073
AKN,6/29/2023,"Scalf, Russell",BARS,NY,'3-13,38.12361667,-122.9352778
AKN,6/29/2023,"Scalf, Russell",BRBL,NY,'2-23,38.126085,-122.936293
AKN,7/1/2023,"Cameron, Heather",TRES,NY,'12-14,38.12388,-122.52055
AKN,7/1/2023,"Cameron, Heather",WEBL,NY,'12-14,38.11972,-122.52222
AKN,7/1/2023,"Gedney, Jack",CASJ,AE,'12-6,38.06972,-122.56432
AKN,7/1/2023,"Humple, Diana",WEBL,NY,'6-7,38.04529,-122.87332
AKN,7/1/2023,"Humple, Diana",VGSW,NY,'6-7,38.04487,-122.87395
AKN,7/3/2023,"Flett, MaryAnne",BRCR,AE,'6-19,38.04393,-122.80383
AKN,7/3/2023,"Flett, MaryAnne",PUMA,AE,'6-19,38.04522,-122.80911
AKN,7/3/2023,"Kelly, Susan",CORA,NU,'2-10,38.16209204,-122.949772
AKN,7/3/2023,"Schriock, Beth",EUST,AE,'12-17,38.0785,-122.552
AKN,7/3/2023,"Schriock, Beth",VGSW,NY,'12-17,38.082778,-122.553611
AKN,7/3/2023,"Sexton, David",BARS,AE,'6-16,38.0834,-122.7804
AKN,7/3/2023,"Sexton, David",BARS,NU,'6-15,38.0857,-122.784
AKN,7/5/2023,"Humple, Diana",CLSW,NY,'10-21,37.89815,-122.64027
AKN,7/6/2023,"Bartling, Don",RTHA,NU,'12-1,38.12135,-122.59831
AKN,7/6/2023,"Dettling, Mark",WEFL,NB,'10-5,37.95653,-122.71963
AKN,7/6/2023,"Dettling, Mark",BTPI,NU,'10-5,37.95145,-122.72121
AKN,7/6/2023,"Nigro, Larry",RTHA,AE,'2-24,38.134697,-122.897891
AKN,7/9/2023,"Schriock, Beth",VGSW,NU,'12-17,38.08255,-122.55328
AKN,7/10/2023,"Hatch, Daphne",COHA,NU,'9-16,38.0994845,-122.6364109
AKN,7/11/2023,"Humple, Diana",CEDW,NY,'6-7,38.04792,-122.86922
AKN,7/13/2023,"Allen, Sarah",WEFL,NY,'3-14,38.122623,-122.880937
AKN,7/13/2023,"Allen, Sarah",BARS,NY,'3-14,38.123609,-122.884266
AKN,7/13/2023,"Humple, Diana",BARS,AE,'10-8,37.91861,-122.71342
AKN,7/13/2023,"Humple, Diana",CLSW,NU,'10-8,37.91861,-122.71342
AKN,7/15/2023,"Starritt, Jeanine",CLSW,AE,'13-17,37.952836,-122.54679
AKN,7/15/2023,"Starritt, Jeanine",CLSW,AE,'13-17,37.952543,-122.547875
AKN,4/4/2024,"Schriock, Beth",MODO,AE,'12-17,38.07055,-122.54892
AKN,4/15/2024,"Lumpkin, David",BUSH,NB,'10-19,37.932045,-122.681063
AKN,4/15/2024,"Lumpkin, David",WEFL,NB,'10-19,37.930841,-122.682638
AKN,4/15/2024,"Lumpkin, David",HUVI,NY,'10-19,37.931683,-122.681542
AKN,4/15/2024,"Perry, Lynn",COHA,AE,'13-23,37.89061,-122.54626
AKN,4/16/2024,"lewis, liz",CLSW,NB,'12-7,38.04787,-122.62147
AKN,4/16/2024,"Nigro, Larry",VGSW,AE,'2-24,38.133997,-122.896478
AKN,4/16/2024,"Nigro, Larry",PISI,NB,'2-24,38.130019,-122.898
AKN,4/16/2024,"Scalf, Russell",CLSW,AE,'9-17,38.07506944,-122.6702556
AKN,4/17/2024,"Humple, Diana",CLSW,AE,'8-7,38.169055,-122.72046
AKN,4/17/2024,"Humple, Diana",HOFI,AE,'8-7,38.178622,-122.73357
AKN,4/17/2024,"Humple, Diana",HOFI,NB,'8-7,38.179393,-122.734494
AKN,4/18/2024,"lewis, liz",CLSW,NB,'12-7,38.047725,-122.621683
AKN,4/19/2024,"Cameron, Heather",TRES,AE,'11-24,38.12666,-122.52916
AKN,4/19/2024,"Hunn, Eugene",BLPH,NY,'8-10,38.152211,-122.710594
AKN,4/19/2024,"Hunn, Eugene",RWBL,NY,'8-10,38.152925,-122.712844
AKN,4/19/2024,"Legge, William",BLPH,AE,'14-14,37.867696,-122.504946
AKN,4/19/2024,"Legge, William",EUST,AE,'14-14,37.872671,-122.50559
AKN,4/19/2024,"Legge, William",BLPH,AE,'14-14,37.873766,-122.506009
AKN,4/19/2024,"Legge, William",AMCR,NB,'14-14,37.8674,-122.503961
AKN,4/19/2024,"Legge, William",RSHA,NY,'14-14,37.869776,-122.527136
AKN,4/20/2024,"Kelly, Susan",CLSW,NB,'5-4,38.22442,-122.82876
AKN,4/21/2024,"Cameron, Heather",TRES,AE,'11-24,38.12666,-122.52916
AKN,4/21/2024,"Elrod, Megan",ANHU,NY,'10-16,37.96721,-122.63125
AKN,4/23/2024,"Hug, Lisa",TRES,AE,'1-10,38.274207,-122.948226
AKN,4/23/2024,"Scalf, Russell",TRES,AE,'9-17,38.07608347,-122.6709213
AKN,4/23/2024,"Scalf, Russell",WEBL,AE,'9-17,38.07609094,-122.6710009
AKN,4/23/2024,"Scalf, Russell",AMRO,NB,'9-17,38.07643169,-122.6730635
AKN,4/23/2024,"Scalf, Russell",WEKI,NB,'9-17,38.067711,-122.673097
AKN,4/23/2024,"Sexton, David",BLPH,AE,'2-20,38.1791,-122.8865
AKN,4/23/2024,"Sexton, David",EUST,AE,'2-20,38.1755,-122.8926
AKN,4/23/2024,"Sexton, David",OCWA,NB,'2-20,38.1839,-122.8804
AKN,4/23/2024,"Sexton, David",RTHA,NE,'2-20,38.1839,-122.8804
AKN,4/23/2024,"Sexton, David",EUCD,NE,'2-20,38.1791,-122.8865
AKN,4/24/2024,"Allen, Sarah",BARS,NE,'3-14,38.123565,-122.882366
AKN,4/25/2024,"lewis, liz",OSPR,NB,'15-11,38.004688,-122.498123
AKN,4/25/2024,"lewis, liz",HOFI,NE,'15-11,38.006149,-122.494568
AKN,4/27/2024,"Hatch, Daphne",TRES,AE,'9-13,38.108685,-122.657846
AKN,4/28/2024,"Sexton, David",DEJU,AE,'13-1,37.9915,-122.5968
AKN,4/30/2024,"Hug, Lisa",RTHA,AE,'1-10,38.28391,-122.94832
AKN,4/30/2024,"Hug, Lisa",CLSW,AE,'1-10,38.27724,-122.94832
AKN,4/30/2024,"lewis, liz",CLSW,NB,'5-9,38.152766,-122.864841
AKN,4/30/2024,"Weissman, Evan",CLSW,AE,'11-10,38.15262,-122.57129
AKN,5/1/2024,"Hatch, Daphne",TRES,AE,'9-13,38.110786,-122.657907
AKN,5/1/2024,"Hillan, Kenneth",WEBL,NB,'9-10,38.0299477,-122.7069261
AKN,5/1/2024,"Sexton, David",EUST,AE,'3-10,38.028,-122.9613
AKN,5/1/2024,"Sexton, David",EUST,AE,'3-10,38.0358,-122.9623
AKN,5/1/2024,"Sexton, David",CLSW,AE,'3-10,38.0384,-122.9628
AKN,5/1/2024,"Sexton, David",CORA,NE,'3-10,38.0355,-122.9619
AKN,5/2/2024,"Sexton, David",BARS,AE,'6-4,38.0998,-122.821
AKN,5/2/2024,"Sexton, David",EUST,AE,'6-4,38.1001,-122.8219
AKN,5/3/2024,"Lau, Matt",KILL,NE,'3-2,38.10689,-122.96025
AKN,5/3/2024,"Sexton, David",TRES,AE,'12-13,38.1234,-122.5586
AKN,5/5/2024,"lewis, liz",WEME,NE,'3-6,38.08232,-122.95962
AKN,5/5/2024,"Flett, MaryAnne",SOSP,NB,'6-22,38.02216,-122.78091
AKN,5/5/2024,"Humple, Diana",OSPR,AE,'10-18,37.94188,-122.64678
AKN,5/5/2024,"Humple, Diana",BLPH,NB,'10-18,37.94023,-122.63841
AKN,5/5/2024,"lewis, liz",EUST,NY,'3-4,38.084509,-122.954444
AKN,5/5/2024,"lewis, liz",BARS,AE,'3-6,38.082392,-122.959856
AKN,5/5/2024,"lewis, liz",BARS,NB,'3-6,38.077717,-122.974591
AKN,5/5/2024,"Sexton, David",GBHE,AE,'3-10,38.0351,-122.941
AKN,5/5/2024,"Sexton, David",GREG,AE,'3-10,38.0351,-122.941
AKN,5/6/2024,"Scalf, Russell",VGSW,AE,'9-18,38.074334,-122.655472
AKN,5/6/2024,"Scalf, Russell",BARS,NB,'9-18,38.074334,-122.655472
AKN,5/6/2024,"Scalf, Russell",WEFL,AE,'9-17,38.07096667,-122.6672222
AKN,5/6/2024,"Scalf, Russell",HAWO,AE,'9-17,38.07185556,-122.6688222
AKN,5/7/2024,"Sexton, David",ROPI,AE,'2-20,38.1791,-122.8862
AKN,5/7/2024,"Sexton, David",AMCR,NB,'2-20,38.1769,-122.89
AKN,5/7/2024,"Sexton, David",ABOW,NY,'2-20,38.1791,-122.8862
AKN,5/8/2024,"Hatch, Daphne",CBCH,NY,'9-16,38.0951568,-122.6395008
AKN,5/8/2024,"Hudson, Dave",BRAC,NE,'7-13,37.98781,-122.81545
AKN,5/8/2024,"Hudson, Dave",WEGU,NE,'7-13,37.98196,-122.80996
AKN,5/9/2024,"Hug, Lisa",BNST,AE,'1-19,38.3125,-122.9357
AKN,5/9/2024,"Hug, Lisa",CORA,AE,'1-10,38.2839,-122.9483
AKN,5/10/2024,"Linder, Ann",RSHA,NY,'9-23,38.0141,-122.675
AKN,5/10/2024,"Sexton, David",BLPH,AE,'12-20,38.0615,-122.5007
AKN,5/10/2024,"Silverstein, Sylvie",CANG,AE,'8-12,38.14535,-122.70652
AKN,5/10/2024,"Silverstein, Sylvie",AMCO,NB,'8-12,38.14403,-122.70691
AKN,5/10/2024,"Silverstein, Sylvie",AMCO,NB,'8-12,38.14403,-122.70691
AKN,5/11/2024,"Bartling, Don",EUST,NY,'12-1,38.11736,-122.60768
AKN,5/11/2024,"Burke, Mary",CBCH,AE,'10-19,37.93212,-122.68125
AKN,5/11/2024,"Burke, Mary",BUSH,AE,'10-19,37.93212,-122.68125
AKN,5/11/2024,"Cimmiyotti, Conner",EUST,AE,'2-1,38.22402,-122.9788
AKN,5/11/2024,"Eyster, Carleton",EUST,NY,'3-21,38.03641,-122.91578
AKN,5/11/2024,"Humple, Diana",EUST,NY,'3-19,38.06053,-122.91933
AKN,5/11/2024,"lewis, liz",HAWO,AE,'16-3,37.888164,-122.448875
AKN,5/11/2024,"Longstreth, Carolyn",BAEA,AE,'6-3,38.0944169,-122.85644
AKN,5/11/2024,"Sexton, David",BARS,AE,'3-10,38.028,-122.9615
AKN,5/12/2024,"Allen, Sarah",HUVI,NY,'3-14,38.122127,-122.891443
AKN,5/12/2024,"Hunn, Eugene",RTHA,NY,'5-13,38.244061,-122.811317
AKN,5/13/2024,"Naventi, Christian",HAWO,NB,'6-8,38.048694,-122.833146
AKN,5/14/2024,"Allen, Sarah",WEGU,AE,'7-18,37.947239,-122.785879
AKN,5/14/2024,"Allen, Sarah",BRAC,AE,'7-18,37.94681645,-122.7859042
AKN,5/14/2024,"Allen, Sarah",PECO,AE,'7-18,37.94681645,-122.7859042
AKN,5/14/2024,"Battagin, Bob",BARS,AE,'6-21,38.040422,-122.788232
AKN,5/14/2024,"Battagin, Bob",CLSW,AE,'6-21,38.040438,-122.788473
AKN,5/14/2024,"Brown, Ronald",CBCH,AE,'10-1,37.98076,-122.73393
AKN,5/14/2024,"Silverstein, Sylvie",EUST,NY,'13-22,37.89808,-122.52482
AKN,5/15/2024,"lewis, liz",CLSW,AE,'2-17,38.194115,-122.91701
AKN,5/15/2024,"lewis, liz",BARS,NB,'2-17,38.194137,-122.917442
AKN,5/15/2024,"lewis, liz",EUST,NY,'2-17,38.194207,-122.917484
AKN,5/15/2024,"Perry, Lynn",RTHA,AE,'14-13,37.859567,-122.533844
AKN,5/16/2024,"Dettling, Mark",ALHU,NY,'10-5,37.9411695,-122.7323411
AKN,5/16/2024,"Flett, MaryAnne",BARS,AE,'6-21,38.04005,-122.80248
AKN,5/16/2024,"Hug, Lisa",CLSW,AE,'5-10,38.1498,-122.822
AKN,5/16/2024,"Hug, Lisa",CLSW,AE,'5-10,38.14903,-122.82244
AKN,5/16/2024,"Hunn, Eugene",DEJU,NY,'5-13,38.2404,-122.806828
AKN,5/16/2024,"Wimpfheimer, David",CLSW,NB,'5-4,38.22551,-122.819232
AKN,5/16/2024,"Wimpfheimer, David",BARS,NY,'5-4,38.22551,-122.819232
AKN,5/18/2024,"Allen, Sarah",WEFL,NE,'3-14,38.12322833,-122.8837716
AKN,5/18/2024,"Bartling, Don",RTHA,NY,'12-1,38.11978,-122.5999
AKN,5/18/2024,"Bartling, Don",RSHA,NY,'12-1,38.11325,-122.61996
AKN,5/18/2024,"Bodle, Janet",ACWO,AE,'13-6,37.947022,-122.593033
AKN,5/18/2024,"Humple, Diana",NOFL,AE,'3-4,38.09594,-122.94707
AKN,5/18/2024,"Humple, Diana",PISI,NB,'3-4,38.09601,-122.94728
AKN,5/18/2024,"Kelly, Susan",RTHA,AE,'2-10,38.1616,-122.9165
AKN,5/19/2024,"Eberhard, Sam",OSPR,AE,'10-15,37.96546,-122.65855
AKN,5/19/2024,"Eberhard, Sam",PUMA,AE,'10-15,37.96316,-122.66531
AKN,5/20/2024,"lewis, liz",BARS,NB,'2-13,38.248858,-122.914574
AKN,5/21/2024,"Cimmiyotti, Conner",EUST,AE,'2-1,38.22398,-122.97884
AKN,5/21/2024,"Scalf, Russell",RSHA,AE,'13-16,37.960841,-122.521606
AKN,5/21/2024,"Sexton, David",BARS,NU,'2-20,38.1793,-122.8864
AKN,5/22/2024,"Clark, Natalie",MODO,NB,'13-9,37.895952,-122.605237
AKN,5/22/2024,"Hillan, Kenneth",CASJ,AE,'9-21,38.0253775,-122.6780961
AKN,5/22/2024,"Sexton, David",CLSW,AE,'6-18,38.0805,-122.7812
AKN,5/22/2024,"Sexton, David",AMKE,AE,'6-17,38.0807,-122.7824
AKN,5/22/2024,"Sexton, David",ABOW,NU,'6-18,38.0805,-122.7812
AKN,5/23/2024,"Humple, Diana",BLPH,NY,'3-20,38.04381,-122.87568
AKN,5/23/2024,"Linder, Ann",WEBL,NY,'9-23,38.01302,-122.66726
AKN,5/23/2024,"Linder, Ann",PYNU,NY,'9-23,38.01409,-122.67191
AKN,5/23/2024,"Sexton, David",BARS,AE,'6-4,38.10064,-122.82219
AKN,5/24/2024,"Bodle, Janet",VGSW,AE,'13-6,37.95476,-122.58153
AKN,5/24/2024,"Cameron, Heather",WEBL,AE,'12-14,38.12333,-122.52138
AKN,5/24/2024,"Kelly, Susan",CASJ,AE,'2-10,38.1524,-122.9391
AKN,5/24/2024,"Kelly, Susan",EUCD,AE,'2-10,38.1524,-122.9392
AKN,5/24/2024,"Linder, Ann",BARS,NY,'6-21,38.04007,-122.80248
AKN,5/24/2024,"Lumpkin, David",ANHU,AE,'10-17,37.9393691,-122.6715812
AKN,5/24/2024,"Lumpkin, David",HAWO,NY,'10-17,37.9393325,-122.6758065
AKN,5/24/2024,"Scalf, Russell",WEBL,AE,'9-18,38.074464,-122.655635
AKN,5/24/2024,"Scalf, Russell",BLPH,NU,'9-18,38.079208,-122.653289
AKN,5/26/2024,"Allen, Sarah",VGSW,NE,'3-14,38.124113,-122.883059
AKN,5/26/2024,"Bartling, Don",HOOR,AE,'12-1,38.11978,-122.5999
AKN,5/26/2024,"Bartling, Don",RTHA,NY,'12-1,38.11978,-122.5999
AKN,5/26/2024,"lewis, liz",CLSW,AE,'5-10,38.1498,-122.822
AKN,5/26/2024,"lewis, liz",RTHA,NY,'5-10,38.149949,-122.8256
AKN,5/26/2024,"Sexton, David",GREG,AE,'3-10,38.0353,-122.941
AKN,5/26/2024,"Sexton, David",GBHE,AE,'3-10,38.0353,-122.941
AKN,5/26/2024,"Sexton, David",EUST,AE,'3-10,38.0353,-122.941
AKN,5/27/2024,"Burke, Mary",CBCH,NU,'10-19,37.93086,-122.68105
AKN,5/27/2024,"Clark, Natalie",CLSW,AE,'12-7,38.047851,-122.621493
AKN,5/27/2024,"Clark, Natalie",BLPH,AE,'12-7,38.047851,-122.621493
AKN,5/27/2024,"Clark, Natalie",CASJ,NY,'12-7,38.054945,-122.617096
AKN,5/27/2024,"Hillan, Kenneth",LASP,AE,'9-22,38.0281952,-122.6487443
AKN,5/27/2024,"Hillan, Kenneth",OATI,AE,'9-10,38.0300769,-122.7064708
AKN,5/27/2024,"Hillan, Kenneth",CASJ,NY,'9-21,38.0262839,-122.6580922
AKN,5/27/2024,"Schriock, Beth",WEGU,AE,'2-8,38.1825,-122.965556
AKN,5/28/2024,"Chilvers, Bob",EUST,AE,'2-6,38.1918,-122.96348
AKN,5/29/2024,"Scalf, Russell",ABOW,AE,'9-17,38.074878,-122.671759
AKN,5/30/2024,"lewis, liz",CORA,AE,'2-18,38.192487,-122.901439
AKN,5/30/2024,"Lumpkin, David",RTHA,AE,'2-20,38.170176,-122.895994
AKN,5/30/2024,"Lumpkin, David",WEBL,AE,'2-20,38.170657,-122.901277
